id_str timestamp_ms quoted_status.id_str hashtags botscore sentiment toxicity
1543090533089923073 1656736426981  "['cpidonarcotrafico', 'cpidopcc', 'cpidoptepcc']" 0.09 0 1
1543091467710873600 1656736649812  "['foravagabundo', 'forabolsonaroesuaquadrilha']" 0.38 0 1
1543091617665515520 1656736685564  "['bolsonaroorgulhodobrasil', 'bolsonaroreeleitoem2022']" 0.26 0 1
1543091624456093697 1656736687183  "['bolsonaroreeleito2022', 'bolsonaronoprimeiroturno']" 0.08 -1 1
1543091826986450944 1656736735470  "['up', 'lulaoficial', 'lula13']" 0.14 0 0
1543091840169025536 1656736738613  "['cpidopcc', 'cpidoptepcc']" 0.31 0 1
1543092238544211969 1656736833593  "['cpidopcc', 'lulaladrão', 'cpidoptepcc']" 0.31 0 1
1543092955199807488 1656737004457  "['cpidonarcotrafico', 'cpidopcc', 'cpidoptepcc']" 0.09 0 1
1543093478422454273 1656737129203 1542914860975116288 "['pec16nao', 'crime', 'brasil', 'pecdogolpe', 'forabolsonaro']" 0.04 0 1
1543093606080184322 1656737159639  "['cpidopcc', 'cpidoptepcc']" 0.15 0 1
1543093706617675776 1656737183609  "['cpidopcc', 'cpidoptepcc']" 0.31 0 1
1543094158365179904 1656737291314  "['cpidonarcotrafico', 'cpidopcc', 'cpidoptepcc']" 0.09 0 1
1543095149357678593 1656737527585  "['datafolha', 'ptnuncamais', 'bolsonaroreeleito2022', 'juntoscombolsonaro']" 0.02 -1 0
1543095539704676353 1656737620651  "['lulaladraoseulugarenaprisao', 'maiorbandidodomundo', 'ptnuncamais']" 0.42 0 0
1543095569689837574 1656737627800  "['lulaladraoseulugarenaprisao', 'bolsonaronoprimeiroturno', 'bolsonarotemrazao', 'mito', 'bolsonaroreeleitoem2022', 'lulanuncamais', 'lulavergonhadobrasil']" 0.07 0 0
1543095620738715649 1656737639971 1543016277291171844 "['oprinteeterno', 'cpidoptepcc']" 0.32 0 0
1543095657363394562 1656737648703  "['lula13presidente', 'rachadinha', 'mec', 'bahia', 'forabolsonaro']" 0.23 0 0
1543095666897031168 1656737650976 1543095149357678593 "['datafolha', 'bolsonaroreeleito2022', 'juntoscombolsonaro']" 0.02 0 0
1543095700954677248 1656737659096 1543002169556848643 "['oprinteeterno', 'cpidoptepcc']" 0.32 0 0
1543095905863307264 1656737707950 1542941715992088579 "['bolsonaroreeleito2022', 'nordestefechadocombolsonaro2022']" 0.65 0 1
1543096146821799936 1656737765399  "['lulanuncamais', 'lulaladrao', 'ptnuncamais']" 0.35 0 0
1543096425063538688 1656737831737  "['lula', 'e', 'uma', 'esperança', 'alegria', 'estrela', 'lula2022', 'brasil', 'brilha', 'do']" 0.29 -1 0
1543096858704240640 1656737935125 1543059102892527616 "['moraespreso', 'prisãodemoraes', 'bolsonaro2022', 'alexandredemoraespreso', 'cpidoptepcc', 'barrosopreso', 'foramoraes', 'bolsonaroeleitonoprimeiroturno', 'bolsonaroeleito']" 0.93 0 0
1543096983107379200 1656737964785  "['luladrao', 'lulaladraoseulugarenaprisao', 'ptepccjuntos', 'cpidoptepcc', 'ptnuncamais', 'lulanacadeia']" 0.11 0 1
1543097011653808129 1656737971591  "['bolsonarovagabundo', 'bolsonaronacadeia']" 0.33 0 1
1543097241702993922 1656738026439  "['bolsonarovagabundo', 'bolsonaronacadeia']" 0.33 0 1
1543097714812010497 1656738139237  "['rachadinha', 'mec', 'forabolsonaros', 'pecdodesespero', 'golpedeestado']" 0.23 0 1
1543097994748334080 1656738205979  "['lulapresidente2022', 'bahia']" 0.23 0 0
1543098149027590144 1656738242762  "['b22', 'vaisernoprimeiroturno']" 0.15 0 0
1543098343508922368 1656738289130  "['b22', 'vaisernoprimeiroturno']" 0.15 0 0
1543099318130860034 1656738521498  "['rachadinha', 'mec', 'forabolsonaros', 'milicia', 'vacina']" 0.23 -1 0
1543099503485534208 1656738565690  "['b22', 'vaisernoprimeiroturno']" 0.15 0 1
1543099941769314305 1656738670185  "['cpidoptenarcotrafico', 'lulaladrão', 'cpidoptepcc', 'bolsonaronoprimeiroturno', 'cpidonarcotrafico']" 0.35 0 1
1543100287287787527 1656738752563  "['globolixo', 'bolsonaro22']" 0.05 0 0
1543100579941158912 1656738822337  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 1 0
1543100620302962688 1656738831960  "['lulaladraoseulugarenaprisao', 'moroounulo', 'lavatogaurgente']" 0.15 1 0
1543100685562138624 1656738847519  "['lula13presidentenoprimeiroturno', 'forabolsonarogenocidacorruptomentirosolesapátria']" 0.31 0 1
1543100836464787456 1656738883497  "['lula13presidente', 'eleicoes2022', 'lulaeoptmeubrasildevolta', 'voto', 'brasil', 'lulanoprimeiroturno', 'democracia']" 0.26 -1 0
1543101072297889793 1656738939724  "['cpidonarcotrafico', 'cpidoptenarcotrafico', 'cpidoptepcc', 'bolsonaronoprimeiroturno']" 0.35 0 0
1543101457213390848 1656739031495  "['stfvergonhanacional', 'marcosvalério', 'stf']" 0.37 0 0
1543102012077838336 1656739163785 1542680255500111872 "['cpidonarcotrafico', 'cpidoptenarcotrafico', 'lulaladrão', 'cpidoptepcc']" 0.35 0 0
1543102384104144899 1656739252483  "['celsodaniel', 'lulanacadeia']" 0.03 0 1
1543103104803012609 1656739424311  "['ptnuncamais', 'bolsonaroreeleito2022']" 0.22 0 1
1543103839984918531 1656739599592  "['bolsonaronacadeia', 'forabolsonaro']" 0.43 0 1
1543104612349116417 1656739783738  "['lulanoprimeiroturno', 'lulapresidente13', 'vamosjuntospelobrasil']" 0.09 0 0
1543105720866021376 1656740048029  "['alckiminnuncamais', 'lulavergonhadobrasil']" 0.1 0 0
1543105730357743616 1656740050292  "['lulanuncamais', 'ptnuncamais', 'bolsonaroreeleitoem2022', 'bolsonarotemrazão']" 0.36 -1 0
1543105943059177473 1656740101004  "['fechadocombolsonaro2022', 'lulanacadeia']" 0.31 0 1
1543106035153518592 1656740122961  "['esquerdanuncamais', 'bolsonaroreeleitoem2022', 'bolsonaronoprimeiroturno']" 0.44 0 1
1543106096528752640 1656740137594 1543042970173247488 "['voltalula', 'lulapresidente13', 'lulapresidente2022']" 0.3 0 0
1543107140633726976 1656740386528 1541191608900767744 "['acordabrasil', 'ptralhasnuncamais', 'bolsonaroate2026']" 0.08 0 0
1543107336893505536 1656740433320 1542842932297797632 "['simonepresidente', 'bolsonaro']" 0.33 0 0
1543107760472080384 1656740534309  "['fechadocombolsonaro2022', 'lulanacadeia']" 0.32 0 1
1543108134679592961 1656740623527  "['bolsonaroreeleitonoprimeiroturno', 'bolsonaroreeleitoem2022']" 0.33 0 1
1543108878979710976 1656740800982 1542680255500111872 "['bolsonaro', 'ivermectine', 'brazil', 'earlytreatmentworks', 'pfizer', 'hydroxychloroquine']" 0.18 0 0
1543109178981552128 1656740872508  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543109252885225472 1656740890128  "['globolixo', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'globolixoesgoto']" 0.22 0 0
1543109261684887553 1656740892226  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543109358740971521 1656740915366  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543109408623939584 1656740927259  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 0
1543109580074393602 1656740968136  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543109785230479360 1656741017049 1543046076701237249 "['luladrao', 'lulaladraoseulugarenaprisao', 'quemmandoumatarcelsodaniel', 'ptepccjuntos', 'quemmatoucelsodaniel', 'ptnuncamais', 'lulanuncamais', 'lulanacadeia']" 0.11 0 1
1543109791769411587 1656741018608  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543109831770480640 1656741028145  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543109952717443072 1656741056981  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543110266644307968 1656741131827  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.39 0 1
1543110339394473984 1656741149172  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.39 0 1
1543110340459876356 1656741149426 1543064481063911427 "['quemmatoucelsodaniel', 'cpidoptepcc']" 0.28 0 1
1543110392989229056 1656741161950  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.39 0 1
1543110517589512192 1656741191657  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.39 0 1
1543110682278871040 1656741230922  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.39 0 1
1543110778043224065 1656741253754  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.39 0 1
1543111137218248704 1656741339388  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111158617575431 1656741344490  "['ptepccjuntos', 'ptnuncamais']" 0.21 1 1
1543111187319103489 1656741351333  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111346564354050 1656741389300  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111398015860736 1656741401567  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111513556262912 1656741429114  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111660260433920 1656741464091  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111666426122240 1656741465561  "['lulanuncamais', 'luladrao', 'ptepccjuntos', 'ptnuncamais']" 0.4 0 1
1543111709254107137 1656741475772  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111769622716417 1656741490165  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543111824563994626 1656741503264  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.38 0 1
1543112438966616064 1656741649749  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.37 0 1
1543113428117725184 1656741885581  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.37 0 0
1543113470836629504 1656741895766  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.37 0 1
1543113505653637122 1656741904067  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.37 0 1
1543113759929110528 1656741964691  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.37 0 0
1543113833040027648 1656741982122  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.37 0 1
1543113884466290688 1656741994383  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.36 0 1
1543113929601187840 1656742005144 1543034469220745219 "['lulanoprimeiroturno', 'lula13presidente']" 0.07 0 0
1543113997641256961 1656742021366  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.36 0 1
1543114135856111617 1656742054319  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.36 0 1
1543114277950824449 1656742088197  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.36 0 1
1543114396754477056 1656742116522  "['lulaladraoseulugarenaprisao', 'lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.36 0 1
1543114408355926021 1656742119288  "['bolsonaroorgulhodobrasil', 'bolsonaroreeleitoem2022']" 0.03 0 1
1543114830160216065 1656742219854  "['cpidoptenarcotrafico', 'lulaladrão', 'cpidoptepcc', 'bolsonaronoprimeiroturno', 'cpidonarcotrafico']" 0.35 0 0
1543114892668026881 1656742234757  "['lulaeoptdestruiramobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonaro22', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'bolsonaroorgulhodobrasil', 'lulanacadeia']" 0.36 -1 0
1543115325599879173 1656742337976  "['renanbandido', 'esquerdacriminosa', 'bolsonaroreeleitonoprimeiroturno', 'esquerdalixo', 'ptnuncamais', 'bolsonaroreeleitoem2022']" 0.42 0 1
1543115325868228610 1656742338040 1542977482801938433 "['timelula', 'lulanoprimeiroturno', 'vamosjuntospelobrasil', 'lulaeoptmeubrasildevolta']" 0.26 0 0
1543116081358848000 1656742518163  "['ptladrao', 'ptepccjuntos', 'ptnuncamais']" 0.28 -1 1
1543116356413001728 1656742583741  "['bolsonaroreeleito2022', 'juntoscombolsonaro']" 0.23 0 0
1543116876972171264 1656742707852  "['lulanuncamais', 'luladrão', 'lulaladrao']" 0.4 -1 1
1543117305630031872 1656742810052  "['bolsonarocorrupto', 'bolsonaronacadeia']" 0.05 0 0
1543117536849436672 1656742865179 1542627376533803010 "['bolsonarono1oturno', 'bolsonaroate2026', 'bolsonaro22']" 0.08 0 0
1543121048341733377 1656743702384  "['lulaeopteuvocêbrasilinteirinho', 'lulaeoptmeubrasildevolta']" 0.7233333333333333 0 1
1543124440581545984 1656744511157 1543045877119565830 "['diariodepernambuco', 'primeiramentelulanacadeia', 'natal', 'folha', 'direitaunida', 'camaradeputados', 'diariodonordeste', 'zerohora', 'j10', 'jovenpannews', 'bandnewstv', 'oglobo', 'cnnbrasil', 'rbstv', 'rntv', 'senadofederal', 'estadao', 'uolnews', 'estadodeminas']" 0.52 0 0
1543126647716601856 1656745037379 1543116913374535682 "['lgbtqi', 'lgbt']" 0.56 0 0
1543127590000644096 1656745262037 1543068827327631363 "['haddadgovernadorsp', 'haddad13governadorsaopaulo', 'haddad13_reconstruir_sao_paulo']" 0.38 0 0
1543129920561467392 1656745817686  "['lulaeopteuvocebrasilinteirinho', 'lulanoprimeiroturno', 'lulaeoptmeubrasildevolta']" 0.16 0 0
1543131211480137730 1656746125465 1542697183799115778 "['lulasim', 'lulanoprimeiroturno']" 0.56 -3 1
1543132654932983808 1656746469611 1542687813891723265 "['lulasim', 'pec16nao', 'pecdogolpe']" 0.56 -3 1
1543133025348845568 1656746557925  "['forabolsonarovagabundo', 'miliciano', 'bolsonaronacadeia']" 0.22 -3 1
1543135890939301888 1656747241135 1542948214868934658 "['lulanoprimeiroturno', 'lula13presidente']" 0.24 0 0
1543135952020930561 1656747255698  "['lulaeopteuvocebrasilinteirinho', 'vamosjuntaspelobrasil', 'vamosjuntospelobrasil']" 0.23 0 1
1543137351504990210 1656747589361  "['forabozo', 'foralula']" 0.07 1 1
1543137383805341697 1656747597062  "['vamosjuntospelobrasil', 'vamosjuntospelabahia']" 0.23 0 0
1543138361862389760 1656747830249  "['bolsonaroorgulhodobrasil', 'gobolsonaromundial', 'bolsonaronoprimeiroturno']" 0.32 0 0
1543138942677049344 1656747968726  "['stfvergonhanacional', 'lulavergonhadobrasil', 'cpidoptepcc']" 0.28 0 0
1543140133687496706 1656748252685  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.6 1 0
1543140804641914881 1656748412653 1542707909162926080 "['elonmusk', 'funk', 'globolixo', 'anittamentirosa', 'musica', 'anitta', 'bitcoin', 'brics', 'brasil', 'nba', 'bolsonaroreeleitoem2022', 'rap']" 0.56 0 0
1543141470919692288 1656748571506  "['lulaeopteuvocebrasilinteirinho', 'vamosjuntospelobrasil', 'l3rasil']" 0.31 0 0
1543141598195847170 1656748601851 1543118499157053440 "['neymar', 'funk', 'anittamentirosa', 'galo', 'letourdk', 'paris2024', 'adidas', 'brasil', 'bolsonaroreeleitoem2022', 'rap', 'broderagem', 'strangerthings']" 0.56 -2 0
1543141654659481600 1656748615313  "['bolsonaroreeleitoem2022', 'bolsonaronoprimeiroturno']" 0.1 0 0
1543141771915526150 1656748643269  "['lula', 'bahia', 'salvador', '2dejulho']" 0.4 0 0
