id_str timestamp_ms quoted_status.id_str hashtags botscore sentiment toxicity
1547793529342005250 1657857708665  "['esperança', 'lulano1ºturno']" 0.35 0 0
1547793809920012290 1657857775560  "['lulapresidente13', 'lulaeleitonoprimeiroturno', 'meuaniversárionotwitter', 'lulalá']" 0.07 1 0
1547793959228825601 1657857811158  "['musica', 'musicaautoralindependente', 'musicaportuguesa', 'porto', 'lula13', 'rockbrasileiro', 'musicabrasileira', 'lulapresidente2022', 'poesia', 'mpb', 'novampb', 'rockbrasil', 'brazilianmusic', 'musicaboa']" 0.35 0 0
1547794377153466369 1657857910799  "['esquerdanuncamais', 'esquerdacriminosa']" 0.08 0 0
1547794416881901569 1657857920271  "['flowpodcast', 'presidente', 'inteligencialtda', 'podcast', 'bolsonaro', 'candidato', 'irmãosdiaspodcast', 'lula', 'política', 'eleições2022', 'cirogomes']" 0.7 0 0
1547794461358297094 1657857930875 1547603002172645377 "['lulano1ºturno', 'lula2022', 'lulapresidente']" 0.0 0 0
1547794629818429440 1657857971039  "['lulano1ºturno', '15dejulho', 'esquerdasdv']" 0.41 0 0
1547794670347923457 1657857980702  "['bolsonaroreeleitoem2022', 'lulaeoptdestruiramobrasil']" 0.31 0 1
1547794774307926017 1657858005488  "['forabolsonaroesuaquadrilha', 'lula13', 'lulajá', 'bolsonaronacadeia', 'bolsonaroladrão']" 0.03 0 0
1547795596592893952 1657858201536  "['forabolsonaroesuaquadrilha', 'bolsonaroarmouotráfico', 'bolsonaronacadeia']" 0.03 0 1
1547795927410167814 1657858280409  "['lulano1ºturno', 'lula2022']" 0.44 0 0
1547796141235785729 1657858331389  "['lulano1ºturno', 'lulaeoptunindoobrasil']" 0.16 0 0
1547797207750811648 1657858585666  "['lulapresidente', 'lula13']" 0.06 0 0
1547797963652489217 1657858765887 1547258871550545927 "['lulaeleitonoprimeiroturno', 'lula13', 'lulanoprimeiroturno', 'lulaeoptunindoobrasil', 'lulapresidente13', 'lula2022']" 0.32 0 0
1547799350486585344 1657859096534  "['lulano1ºturno', 'lulapresidente13']" 0.2 -1 1
1547800080408686597 1657859270561 1547775255418048512 "['lulano1ºturno', 'lula']" 0.0 0 0
1547800095940153344 1657859274264 1547728273911623680 "['genocida', 'pfizer']" 0.13 0 0
1547800743083552770 1657859428555  "['cpidoptepcc', 'lulaladrão']" 0.33 1 0
1547801337454219267 1657859570264  "['pt13', 'sdv', 'lula13']" 0.31 0 0
1547801566282862592 1657859624821  "['edegarprettogovernador', 'lulapresidente2022']" 0.26 0 0
1547801698554417153 1657859656357 1547801337454219267 "['lulaeoptunindoobrasil', 'pt13', 'sdv', 'lula13']" 0.58 -3 1
1547802235853160448 1657859784459  "['sdvseguiresquerda', 'lula13']" 0.31 0 0
1547804122975313924 1657860234384  "['lulanuncamais', 'bolsonaroreeleitoem2022']" 0.27 0 0
1547804595006500867 1657860346925 1547537547416539136 "['vamosjuntospelobrasil', 'alencarsantanadepfed', 'haddadgovernadorsp', 'lulapresidente13', 'marciofrancasenador', 'professorabebeldepsp']" 0.4533333333333333 0 0
1547804702678532097 1657860372596 1547600134615142403 "['vamosjuntospelobrasil', 'alencarsantanadepfed', 'haddadgovernadorsp', 'lulapresidente13', 'marciofrancasenador', 'professorabebeldepsp']" 0.4533333333333333 0 0
1547804814997725184 1657860399375  "['forabolsonaro', 'vamosjuntospelobrasil']" 0.07 0 0
1547806300628611073 1657860753577  "['pcc', 'pt']" 0.38 -3 1
1547807207542075392 1657860969802  "['esquerdistassãoserviçaisdomal', 'esquerdacriminosa']" 0.19 0 1
1547807532743159809 1657861047336  "['esquerdacriminosa', 'lulaladrao']" 0.24 0 0
1547808636084183040 1657861310393 1547523181807812608 "['bolsonaronoprimeiroturno', 'bolsonaroreeleitonoprimeiroturno']" 0.24 0 0
1547809958225276930 1657861625616 1547379742206316544 "['camaradosdeputados', 'esquerdacriminosa']" 0.19 0 0
1547810345091117062 1657861717852  "['bolsonaromiliciano', 'bolsonaroladraoteulugarenaprisao']" 0.31 -1 1
1547811131963502592 1657861905457 1547364208957874179 "['lulaladraoseulugarenaprisao', 'luladrao']" 0.24 0 0
1547814228676841472 1657862643771  "['bolsonaroreeleito2022', 'ptnuncamais', 'amapa', 'luladrao']" 0.04 0 0
1547815190363717632 1657862873055  "['lulavergonhadobrasil', 'cpidoptepcc', 'luladrao']" 0.29 0 0
1547815212769611776 1657862878397  "['esquerdalhasnuncamais', 'esquerdacriminosa', 'tarcisiogovernadorsp2022']" 0.45 0 0
1547815588067627019 1657862967875  "['confia', 'bolsonaroassassino']" 0.22 -1 0
1547817413156040706 1657863403010  "['forabolsonaro', 'eleições2022']" 0.34 0 0
1547818484041584642 1657863658329  "['bolsonarotemrazao', 'bolsonaro22', 'bandeiradobrasil']" 0.59 -1 0
1547819015011045377 1657863784922  "['forabolsonaro', 'lúcifer']" 0.32 0 1
1547819130664861696 1657863812496 1547658814467411968 "['forabolsonaroesuaquadrilha', 'bolsonarovagabundo', 'forabolsonarocorrupto']" 0.21 0 1
1547819874449121280 1657863989828  "['lulaladraoseulugarenaprisao', 'lulanacadeia', 'maiorbandidodomundo', 'ptnuncamais']" 0.41 -3 1
1547820851210334214 1657864222706  "['forabolsonaro', 'lúcifer']" 0.32 0 0
1547821043913330688 1657864268650 1547809895935664129 "['russian', 'china', 'brics2022', 'primeday', 'brasil', 'bitcoins', 'usa', 'bolsonaroreeleito2022', 'powercouple', 'pintoawards', 'jackintheboxiscoming']" 0.53 0 0
1547823037914918914 1657864744057  "['forabolsonaro', 'foralula']" 0.32 -2 0
1547823442723893249 1657864840571  "['bolsonaronoprimeiroturno', 'juntossomosmaisfortes', 'brasilcombolsonaro']" 0.0 0 0
1547824990355001344 1657865209555  "['lulano1ºturno', 'lulaeoptunindoobrasil', 'vamosjuntospelobrasil']" 0.23 1 0
1547825239454670850 1657865268945  "['lulano1ºturno', 'lulaeoptunindoobrasil', 'vamosjuntospelobrasil']" 0.23 -1 0
1547826966614577155 1657865680732 1547826751144742912 "['nba', 'hojeemdia', 'bolsonarismomata', 'globonews', 'teamlh44', 'maisvoce', 'f1', 'jn', 'fantastico', 'masterchef', 'bolsonarogenocida', 'encontro', 'cnnbrasil', 'cnnnaseleições', 'wseries', 'bbb22', 'redebbb', 'bolsocaro', 'cpidosertanejo', 'wsl', 'expressocnn', 'jogoaberto', 'cnn', 'cnnbrasil360']" 0.31 0 1
1547827064044105730 1657865703961  "['lulanoprimeiroturno', 'bomdiaaa']" 0.11 1 0
1547827105349521408 1657865713809 1547826751144742912 "['f1nabandsports', 'nba', 'blacklivesmatter', 'globonews', 'pt', 'bbb23', 'f1', 'jn', 'fia', 'sbtrio', 'cnnnaseleições', 'wseries', 'salve60anosdeeletrobraspublica', 'bbb22', 'teamlh', 'redebbb', 'powercouple', 'nfl', 'wsl', 'drpowercouple', 'globolixo', 'f1naband', 'jornaldacultura', 'cnnbrasil360']" 0.31 0 1
1547829888857493504 1657866377449  "['lulano1ºturno', 'lulanoprimeiroturno', 'lula2022']" 0.3 1 0
1547832692539944962 1657867045899  "['lulaladraoseulugarenaprisao', 'cadeiaperpetuaparaolula', 'lulanacadeia', 'ptnuncamais', 'lulanao', 'maiorbandidodomundo']" 0.41 1 1
1547835428413181954 1657867698182  "['lulaladraoseulugarenaprisao', 'cadeiaperpetuaparaolula', 'lulanacadeia', 'lulaladrao', 'lulanaoeinocentebabaca', 'ptnuncamais', 'lulanao', 'lulanuncamais', 'maiorbandidodomundo', 'lulaladraocriminoso', 'lulamaiorvergonhadobrasil']" 0.41 0 1
1547836779566223362 1657868020322  "['lulaladraoseulugarenaprisao', 'lulaladrao', 'ptnuncamais', 'lulanao', 'maiorbandidodomundo', 'lulaladraocriminoso']" 0.41 0 0
1547837892499648512 1657868285666  "['kalilnuncamais', 'ptnuncamais']" 0.2 0 1
1547838740944412680 1657868487951 1546888021794078723 "['bolsonaronoprimeiroturno', 'bolsonaroreeleitoem2022']" 0.17 0 0
1547839223276773376 1657868602948  "['lulavergonhadobrasil', 'bolsonaronoprimeiroturno', 'deolane', 'lula']" 0.21 0 1
1547841633915351051 1657869177689 1547751605918789637 "['anittaapoiaocrime', 'ptepccjuntos']" 0.3 0 0
1547842444468768770 1657869370940 1547834247309713409 "['bolsonaronoprimeiroturno', 'bolsonaroreeleito2022']" 0.06 0 0
1547842479205953544 1657869379222  "['trá', 'girlfromfloripa', 'anitters', 'lula13', 'anittashack']" 0.19 0 0
1547842897365520385 1657869478919  "['lula', 'freefirexanitta', 'versionsofme', 'tropa', 'lula13', 'dançarina', 'anittacheck', 'clubedaanittinha', 'firstclass', 'laloto', 'anittinha', 'anittashack', 'tudonosso', 'cantodaanitta', 'nomás']" 0.19 0 1
1547844295654195201 1657869812297  "['luisinacioluladasilva', 'kiaz', 'dilmarousseff', 'juliette', 'dilmae', 'pt', 'geraldoalckmin', 'fernandohaddad', 'lula13', 'dilma', 'gleisi', 'lula', 'gleisihoffmann', 'anittashack', 'pabllovittar', 'anittalula', 'mulherespt', 'partidodostrabalhadores']" 0.19 0 0
1547844775310548992 1657869926656  "['anittashack', 'anittalula', 'lula13']" 0.19 0 0
1547845136683450368 1657870012814  "['lula13presidente', 'lula13']" 0.31 1 0
1547845527290540033 1657870105942 1547711503800840192 "['pachecorabopresonostf', 'globolixo']" 0.31 0 0
