id_str timestamp_ms quoted_status.id_str hashtags botscore sentiment toxicity
1547434471171014662 1657772102526  "['bolsonarotemrazao', 'bolsonaroreeleitoem2022']" 0.32 0 1
1547434596836724736 1657772132487  "['lulavergonhadobrasil', 'luladrao']" 0.27 0 1
1547435130591002624 1657772259744 1546796882508267521 "['peace', 'hungary', 'bolsonaroreeleito2022']" 0.15 0 0
1547435145359155206 1657772263265  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 0 0
1547435263185616896 1657772291357  "['vamosjuntospelobrasil', 'esquerdasegueesquerda', 'lula13presidente']" 0.29 0 1
1547435374879952896 1657772317987  "['lulano1ºturno', 'lulapresidente2022', 'lulapresidente13']" 0.49 0 0
1547435455884427265 1657772337300  "['bolsonaroreeleito', 'bolsonarotemrazao']" 0.27 0 0
1547435564416339969 1657772363176  "['lulaladraoseulugarenaprisao', 'ptnuncamais', 'lulanao', 'lulanuncamais', 'maiorbandidodomundo']" 0.43 0 0
1547435808155648000 1657772421288  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 0 0
1547436147999182848 1657772502313 1547357072035139585 "['lula2022', 'lula13']" 0.07 1 0
1547436206874574849 1657772516350  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 0 0
1547436409446965248 1657772564647  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 0 0
1547436419555237888 1657772567057 1547331873315192836 "['bolsonarodefendebandido', 'forabolsonaro', 'forabolsonarocorrupto', 'forabolsonarovagabundo']" 0.23 -1 1
1547436521065795584 1657772591259  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 0 0
1547436783192915970 1657772653755  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 0 0
1547436812586582016 1657772660763 1546489621504196609 "['forabolsonaro', 'morosenadordobrasil', 'foralula']" 0.34 0 1
1547437069953384449 1657772722124  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.34 0 0
1547437949431816192 1657772931808 1547324309940670465 "['lulanoprimeiroturno', 'lulaeoptnocombateafome', 'lulatadisparado']" 0.17 0 1
1547438865660665856 1657773150254  "['lulanoprimeiroturno', 'lula2022']" 0.5033333333333334 0 1
1547439057596256257 1657773196015  "['bolsonarotemrazao', 'bolsonaro22', 'bolsonaroreeleito2022']" 0.59 0 0
1547439193772752897 1657773228482  "['lulanoprimeiroturno', 'lulaeoptnocombateafome', 'lulatadisparado']" 0.17 0 1
1547439743482228736 1657773359543  "['lulanoprimeiroturno', 'lulaeoptnocombateafome', 'lulatadisparado']" 0.17 0 1
1547439921383849985 1657773401958  "['bolsonaro', 'deforestation']" 0.21 0 0
1547439983639814144 1657773416801  "['lulanoprimeiroturno', 'lulaeoptnocombateafome', 'lulatadisparado']" 0.17 0 1
1547440514194186240 1657773543295  "['vamosjuntospelobrasil', 'alencarsantanadepfed', 'haddadgovernadorsp', 'lulapresidente13', 'marciofrancasenador', 'professorabebeldepsp']" 0.46333333333333326 0 0
1547440856147365888 1657773624823  "['lulano1ºturno', 'lulaeleitonoprimeiroturno', 'lula13']" 0.16 0 0
1547441131910201344 1657773690570  "['vamosjuntospelobrasil', 'esquerdasegueesquerda', 'lula13presidente']" 0.29 0 0
1547441194141208576 1657773705407  "['vamosjuntospelobrasil', 'esquerdasegueesquerda', 'lula13presidente']" 0.29 0 1
1547441376127864833 1657773748796  "['vamosjuntospelobrasil', 'esquerdasegueesquerda', 'lula13presidente']" 0.29 0 0
1547441661571129346 1657773816851 1543760441456959489 "['lulanuncamais', 'cpidoptepcc']" 0.31 0 1
1547442014786125824 1657773901064  "['anitta', 'lula13', 'lula']" 0.17 0 0
1547443271856709632 1657774200773  "['anittalulou', 'lula13']" 0.13 0 0
1547446304959234048 1657774923921  "['conhecereisaverdadeeaverdadevoslibertara', 'jovempan', 'cnnlixo', 'ficaemcasa', 'lulaeoptdestruiraoobrasil', 'democracia', 'vacinassalvaovidas']" 0.19 1 0
1547447826682109952 1657775286728  "['transposicao_rio_sao_francisco', 'lula13_dilma13_transposicao', 'tiktok']" 0.3 0 0
1547448643879424001 1657775481563  "['conhecereisaverdadeeaverdadevoslibertara', 'lulaeoptdestruiraoobrasil', 'democracia', 'bolsonarotemrazao', 'cwbsualinda', 'sojesusnacausa']" 0.19 1 1
1547448981910872064 1657775562156 1547290303748530177 "['envolver', 'anittalula', 'lula13']" 0.19 0 0
1547449063687200768 1657775581653 1547290303748530177 "['envolver', 'anittalula', 'lula13']" 0.19 0 0
1547449205215698944 1657775615396  "['lulanoprimeiroturno', 'luladenovocomaforçadopovo', 'obrasilfelizdenovo']" 0.02 0 1
1547449339034968068 1657775647301  "['lulanoprimeiroturno', 'luladenovocomaforçadopovo', 'obrasilfelizdenovo']" 0.02 0 1
1547449375286337538 1657775655944  "['lula2022', 'mussolini']" 0.29 1 0
1547449854615584771 1657775770225 1547046030599929856 "['lulano1ºturno', 'policiafederal', 'pt', 'lula13']" 0.46 0 0
1547450924414783491 1657776025285  "['lula13tirou40milhoesmiseria', 'lula13presidente', 'lula13gerou20milhoesempregos', 'lula13']" 0.3 0 0
1547450994614849537 1657776042022 1547257224388542465 "['bolsonaronuncamais', 'bolsonaronacadeia', 'bolsonaroassassino']" 0.46 -2 0
1547451191495467009 1657776088962 1547201909139857411 "['cojae', 'michellebolsonaro', 'jornalista', 'falaportaldaradio', 'acoselva', 'dojae']" 0.08 0 1
1547451223682457600 1657776096636  "['lulano1ºturno', 'lulaoficial']" 0.11 1 0
1547451703515090944 1657776211037  "['pegueos600evotelula', 'lulano1ºturno', 'lulapresidente13']" 0.06 0 1
1547454444299747336 1657776864491  "['lulano1ºturno', 'bora']" 0.11 0 0
1547455262377889792 1657777059536  "['bolsonaronuncamais', 'bolsonarogenocida']" 0.47 0 0
1547456162190196738 1657777274068  "['lulano1ºturno', 'lulapresidente13']" 0.3 1 0
1547457352827281413 1657777557938  "['lulano1ºturno', 'lulapresidente13']" 0.3 1 0
1547458916552003584 1657777930759  "['lulapresidente', 'lulapresidente2022', 'lulapresidente13']" 0.91 -2 0
1547460927154438144 1657778410124  "['atitude1️⃣3️⃣', 'coragem', 'lulaeoptunindoobrasil', 'amor', 'resiliência']" 0.7133333333333333 2 0
1547463555607298048 1657779036796  "['vamosjuntospelobrasil', 'lulapresidente', 'lula13', 'lulano1ºturno', 'lula2022']" 0.26 2 0
1547464196278861824 1657779189544  "['lulanoprimeiroturno', 'bolsonaronacadeia', 'lula13']" 0.15 1 0
1547464528459452417 1657779268742  "['lulanoprimeiroturno', 'lulaeoptunindoobrasil']" 0.2 2 1
1547465456105275392 1657779489910  "['ptcc', 'luladrao']" 0.3666666666666667 0 1
1547466952930742273 1657779846781  "['lulanacadeia', 'lulaladrao', 'bolsonaro2022', 'bolsonaroreeleitoem2022', 'luladrao', 'lulaladrão']" 0.31 0 1
1547471939635118080 1657781035704  "['bolsonaropresidenteate2026', 'anittadefendebandido', 'anittanao', 'pccterrorista']" 0.0 0 0
1547471985596317700 1657781046662  "['lulaladraoseulugarenaprisao', 'cadeiaperpetuaparaolula', 'ptnuncamais', 'lulanuncamais', 'maiorbandidodomundo']" 0.42 -2 0
1547472279810056195 1657781116808  "['bolsonaronoprimeiroturno', 'luladrao']" 0.19 0 1
1547477079687630849 1657782261188  "['envolver', 'bolsonarismomata', 'forabolsonaro', 'lulaeleitonoprimeiroturno', 'prepara', 'fazol', 'lula13presidente']" 0.03 0 0
1547477318171500544 1657782318047  "['bolsonarismomata', 'forabolsonaro', 'lulaeleitonoprimeiroturno', 'fazol', 'lula13presidente']" 0.03 0 0
1547483343293407232 1657783754548 1546544802518507520 "['lulano1ºturno', 'lula13']" 0.05 0 0
1547483891937824768 1657783885355  "['olulanaoeinocente', 'lulanuncamais', 'bolsonaronoprimeiroturno', 'ptnuncamais']" 0.31 1 1
1547484158859018240 1657783948994  "['tarcisiogovernadorsp', 'lulanacadeia', 'bolsonaro2022', 'bolsonaroreeleitoem2022', 'bolsonaroreeleito2022', 'ptnuncamais']" 0.24 -1 0
1547484789346820096 1657784099314  "['bolsonaroate2026', 'bolsonaroreeleitoem2022']" 0.4 1 0
1547486097520951297 1657784411207 1547339351033520131 "['cpidoptepcc', 'lulaladrao', 'lulaladrão']" 0.21 0 0
1547487597882220544 1657784768921  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.17 0 0
1547488294627319809 1657784935038  "['lulanacadeiaja', 'lulaladrao']" 0.09 0 1
1547488749222854656 1657785043422  "['kkk', 'caixa2tucano', 'santodaodebrecht', 'merendãotucano', 'alckmin', 'tremsalão', 'propinoduto', 'quadrilhatucana']" 0.38 0 0
1547489914341695489 1657785321208 1547004818924994561 "['maga', 'bolsonaroreeleitoem2022']" 0.28 0 0
1547491434391011330 1657785683616  "['lulapresidente2022', 'lulapresidente13']" 0.08 0 0
1547493316220026880 1657786132279  "['mudabrasil', 'foragenocida']" 0.21 1 0
1547493337355227136 1657786137318 1547322989598937089 "['lulano1ºturno', 'lulaeoptunindoobrasil']" 0.1 0 0
1547493550593454080 1657786188158  "['cadeiaparabolsonaro', 'bolsonarismomata', 'bolsonaronacadeia', 'bolsonaroassassino']" 0.39 0 1
1547493812360060928 1657786250568  "['lulanoprimeiroturno', 'lulano1ºturno']" 0.25 1 0
1547493882983759873 1657786267406  "['cadeiaparabolsonaro', 'bolsonarismomata', 'bolsonaronacadeia', 'bolsonaroassassino']" 0.39 0 0
1547494017742655489 1657786299535  "['shorts', 'mudabrasil', 'foragenocida']" 0.21 0 0
1547494256113328128 1657786356367  "['lulanoprimeiroturno', 'lulano1ºturno']" 0.25 0 0
1547494603988914176 1657786439307  "['chegaaí', 'lulano1ºturno']" 0.12 0 0
1547495629269745666 1657786683753  "['lulanoprimeiroturno', 'vamosjuntospelobrasil']" 0.17 2 0
1547495692993761280 1657786698946 1547204206817312776 "['marceloarrudapresente', 'lixo']" 0.25 0 1
1547495756327788544 1657786714046  "['shorts', 'mudabrasil', 'foragenocida']" 0.21 1 0
1547496646677876737 1657786926322 1547318797505380352 "['lulaladraoseulugarenaprisao', 'cpidoptepcc', 'stfvergonhanacional', 'pachecoapoiaocrime', 'pachecoconivente']" 0.21 0 1
1547499873511022593 1657787695659  "['lulavergonhadobrasil', 'luladrao']" 0.06 0 1
1547501329215590400 1657788042726  "['lulaapoiaaviolencia', 'bolsonaroreeleito2022', 'ptnuncamais', 'ptcc', 'lulanuncamais', 'lulaapoiaocrime']" 0.12 -1 0
1547501856775086081 1657788168506  "['bolsonaronoprimeiroturno', 'luladrao']" 0.19 0 0
1547502117006483459 1657788230550  "['ditador', 'brasil', 'foralula', 'luladrão']" 0.34 -2 0
1547503608782065664 1657788586217  "['ptnuncamais', 'ptepccjuntos']" 0.31 2 0
1547504170869063680 1657788720229  "['roubou', 'demônio', 'brasil', 'ladrão', 'luladrão']" 0.34 -1 1
1547504814686347264 1657788873727  "['lulanuncamais', 'ptnuncamais', 'luladrao']" 0.36 0 0
1547505249203675136 1657788977324  "['lulanuncamais', 'ptnuncamais', 'luladrao']" 0.36 0 1
1547505578301440000 1657789055787 1547398548697878531 "['bolsonaroreeleito2022', 'luladrao']" 0.35 0 0
1547505931294056448 1657789139947  "['lulanacadeia', 'cpidoptepcc', 'ptnuncamais']" 0.3 -2 1
1547506184193802240 1657789200243 1547446524770226177 "['tarcisiogovernadorsp', 'esquerdalhasnuncamais', 'bolsonaro2022', 'ptnuncamais', 'lulanuncamais', 'alckiminnuncamais', 'psdbnuncamais', 'foracorruptos']" 0.14 0 1
1547507127274586113 1657789425091  "['tarcisiogovernadorsp', 'esquerdalhasnuncamais', 'bolsonaro2022', 'ptnuncamais', 'lulanuncamais', 'alckiminnuncamais', 'psdbnuncamais', 'foracorruptos']" 0.14 0 1
1547507199018147841 1657789442196 1546796882508267521 "['impeachmentalexandredemorais', 'jovenscombolsonaro22', 'bolsonaroorgulhomundial', 'impeachmentbarroso', 'peace', 'bolsonaroreeleitonoprimeiroturno', 'veteranoscombolsonaro22', 'deussalveobrasil', 'bolsonaroreeleito2022', 'pecsuprema', 'brazil', 'impeachmentfachin', 'hungary']" 0.26 0 0
1547507281486544897 1657789461858  "['anittadefendebandido', 'bolsonaroreeleitoem2022']" 0.36333333333333334 0 0
1547507381260648448 1657789485646  "['bolsonaro', 'alckmin']" 0.28 1 0
1547509524415881217 1657789996614  "['lulanacadeia', 'bolsonaronoprimeiroturno']" 0.06 0 0
1547509956068446208 1657790099528  "['lulanacadeia', 'bolsonaronoprimeiroturno', 'luladrao']" 0.06 0 1
1547510116395663360 1657790137753  "['bolsonaronoprimeiroturno', 'bolsonaroreeleito2022']" 0.05 0 0
1547510847483920384 1657790312058  "['bolsonaroreeleito2022', 'bolsonaroreeleitonoprimeiroturno']" 0.1 0 1
1547511026425397249 1657790354721  "['bolsonaronoprimeiroturno', 'bolsonaroreeleito2022']" 0.05 0 0
1547511806880612353 1657790540796  "['lulaeleitonoprimeiroturno', 'lula13presidente']" 0.21 0 0
1547511819308339203 1657790543759  "['forabozo', 'lula']" 0.56 -1 1
1547511903332843520 1657790563792 1547499902254649345 "['tortura', 'lovetwitter', 'usemáscara', 'bolsonaro', 'vivaosus', 'reeleição', 'rede', 'eleições2022', 'fakenews']" 0.29 0 0
1547512230996049924 1657790641913 1547499902254649345 "['tortura', 'lovetwitter', 'usemáscara', 'bolsonaro', 'vivaosus', 'reeleição', 'rede', 'eleições2022', 'fakenews']" 0.29 0 0
1547514834304077824 1657791262590  "['bolsonaromito', 'bolsonaroreeleitoem2022', 'bolsonarono4por4', 'bolsonaronoprimeiroturno', 'bolsonaro22']" 0.44 1 0
1547515080320974853 1657791321245  "['lulaladraoseulugarenaprisao', 'lulaladrao']" 0.19 0 0
1547515372621930496 1657791390935  "['lulanacadeia', 'lulaladrão']" 0.43 0 1
1547515659663413249 1657791459371  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 0
1547515743159320576 1657791479278  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547515847626964992 1657791504185  "['cpidoptepcc', 'lulaladrao']" 0.26 -1 1
1547515901146271745 1657791516945  "['lulaladraoseulugarenaprisao', 'lulanuncamais']" 0.16 0 1
1547515913427107840 1657791519873  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547516076321300480 1657791558710  "['cpidoptepcc', 'lulaladrao']" 0.26 0 1
1547516221091880960 1657791593226  "['ptcc', 'lulanuncamais']" 0.3 -1 0
1547516335583895558 1657791620523 1547201909139857411 "['michellebolsonaro', 'bolsonaroreeleito2022']" 0.1 0 0
1547516448557436929 1657791647458  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547516599481126913 1657791683441  "['lulaeoptunindoobrasil', 'programajuntospeloprasil']" 0.21 1 0
1547516615893327872 1657791687354  "['lulaeoptunindoobrasil', 'lula13']" 0.78 0 0
1547516793027235843 1657791729586  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547516935067369473 1657791763451  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547516969854828544 1657791771745  "['lulaeoptunindoobrasil', 'vamosjuntospelobrasil']" 0.12 0 0
1547517071549923328 1657791795991  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547517147647283200 1657791814134  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547517226030350336 1657791832822  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547517309492797440 1657791852721  "['lulaeoptunindoobrasil', 'voltalula']" 0.3725 2 0
1547517333383614466 1657791858417  "['lulaladraoseulugarenaprisao', 'bolsonaroorgulhodobrasil', 'bolsonaroreeleitonoprimeiroturno', 'bolsonarotemrazao', 'bolsonaroreeleito2022', 'lulaapoiacrime', 'bolsonaro22', 'lulaeoptdestruiramobrasil']" 0.25 0 1
1547517485578178561 1657791894703 1547282640667086848 "['fechadocombolsonaroate2026', 'elecciones2022', 'bolsonaroreeleitonoprimeiroturno', 'sdvdireita', 'jairbolsonaro', 'fechadocombolsonaro', 'bolsonaroreeleito2022', 'sdv']" 0.32 0 0
1547517488589688832 1657791895421  "['lulanuncamais', 'ptepccjuntos']" 0.3 1 0
1547517521343008769 1657791903230  "['cpidoptepcc', 'lulaladrao']" 0.26 0 0
1547518922785685508 1657792237360 1547257224388542465 "['bolsonarogolpista', 'forabolsonaroesuaquadrilha', 'foralira', 'forabolsonarogolpista', 'ficaadica']" 0.08 0 1
1547519303854989314 1657792328214 1547164008486158336 "['lula13', 'lulapresidente13']" 0.35 -1 0
1547519375116320768 1657792345204  "['bolsonaroreeleito', 'brsenador']" 0.32 1 0
1547519866592264193 1657792462381  "['bolsonaropresidenteate2026', 'bolsonaroorgulhodobrasil']" 0.36 1 0
1547520000155701248 1657792494225  "['lulanoprimeiroturno', 'lulano1ºturno']" 0.66 0 0
1547520197401141249 1657792541252 1547383914267820033 "['cpidoptepcc', 'pachecoconivente', 'stfvergonhanacional', 'lulaladrão']" 0.21 0 1
1547520692815630336 1657792659368 1547269335516938240 "['lulaladrao', 'antita']" 0.23 0 0
1547520886898556931 1657792705641  "['lulano1ºturno', 'boraganharessejogo']" 0.11 0 0
1547521102318125056 1657792757001 1546530406203379712 "['lula2022', 'fazol', 'lula']" 0.55 1 0
1547521415754223616 1657792831730  "['bolsonaronoprimeiroturno', 'luladrao']" 0.24 -1 0
1547521545886646273 1657792862756  "['lulanacadeia', 'anittadefendebandido', 'cpidoptepcc', 'lulaapoiaocrime']" 0.08 0 1
1547521560910729218 1657792866338  "['lulaladraoseulugarenaprisao', 'esquerdacriminosa', 'bolsonaroreeleito2022']" 0.32 -3 1
1547521684286148608 1657792895753  "['esquerdanuncamais', 'lulanuncamais', 'lulacriminosocondenado']" 0.33 0 1
1547521719577067521 1657792904167  "['anitta', 'esquerdalixo', 'drogastôfora', 'lula', 'anittaapóialula', 'lulaapóiaanitta']" 0.48 0 0
1547521789525475328 1657792920844  "['pazuellogovernador', 'danielsilveirasenador', 'bolsonaro2022', 'otonidepaulafederal']" 0.07 0 1
1547522125073977344 1657793000845  "['lulanuncamais', 'esquerdacriminosa', 'bolsonaroreeleito2022']" 0.32 0 0
1547522392578293760 1657793064623  "['anitta', 'esquerdalixo']" 0.48 0 0
1547522438518415361 1657793075576  "['tarcisiogovernadorsp', 'lulanuncamais', 'esquerdacriminosa', 'bolsonaroreeleito2022']" 0.32 0 1
1547523022269124608 1657793214753  "['lulano1ºturno', 'boraganharessejogo']" 0.11 0 0
1547523154125508609 1657793246190  "['ptcc', 'ptnuncamais', 'primeiramentelulanacadeia', 'luladrao']" 0.47 -1 1
1547523566341705731 1657793344470  "['bolsonarotemrazao', 'bolsonaro', 'bolsonaroreeleito2022']" 0.35 0 0
1547523580015116289 1657793347730  "['lulano1ºturno', 'boraganharessejogo']" 0.11 0 0
1547523674059718656 1657793370152 1547403934347952128 "['ldeladrao', 'cnnlixo', 'bolsonaroreeleito2022', 'globolixo']" 0.46 -1 1
1547523793278607361 1657793398576 1547352025154846721 "['lulano1ºturno', 'pernambuco', 'forabolsonaro']" 0.15 0 0
1547524243776208896 1657793505983  "['bolsonaronoprimeiroturno', 'bolsonaroreeleitoem2022']" 0.42 0 1
1547524289217323008 1657793516817  "['lulaladraoseulugarenaprisao', 'lulanuncamais', 'esquerdacriminosa', 'bolsonaroreeleito2022']" 0.32 -1 0
1547524321370931205 1657793524483  "['vamosjuntospelobrasil', 'lulanoprimeiroturno', 'lulaeoptunindoobrasil', 'lulapresidente2022', 'lulano1ºturno', 'lula13presidente']" 0.44 0 1
1547524518197051393 1657793571410 1547456501110939648 "['bolsonaronoprimeiroturno', 'bolsonaroreeleitoem2022']" 0.07 3 0
1547524688636674048 1657793612046  "['bolsonaronoprimeiroturno', 'luladrao']" 0.24 1 1
1547524886599548929 1657793659244 1547522864802238464 "['lulano1ºturno', 'lulanoprimeiroturno', 'forabolsonaro']" 0.15 0 0
1547524907638181889 1657793664260  "['lulanacadeia', 'fiqueemcasa']" 0.1 0 0
1547525126887014401 1657793716533  "['bolsonaroreeleitonoprimeiroturno2022', 'magnomaltasenadordoespiritosanto2022', 'manatogovernadordoespiritosanto2022']" 0.31 -1 0
1547525516353232897 1657793809389  "['lulaladraoseulugarenaprisao', 'ptnuncamais']" 0.4 -2 1
1547525682984534018 1657793849117 1546952360471236608 "['cpidoptepcc', 'cpidoaborto', 'cpidonarcotrafico', 'bolsonaroreeleito2022', 'luladrao', 'ptcc', 'lulanuncamais']" 0.37333333333333335 0 0
1547526109637615618 1657793950839  "['bolsonaronacadeia', 'bolsonaroassassino']" 0.29 0 0
1547526346393505792 1657794007286 1547399544937267200 "['lulaostentação', 'lulaladrão']" 0.34 0 0
1547526506242605057 1657794045397  "['lulaladraoseulugarenaprisao', 'lulanacadeia']" 0.05 -1 1
1547526593928626176 1657794066303  "['lulanoprimeiroturno', 'lulaeoptunindoobrasil']" 0.1 2 0
1547526756806131713 1657794105136  "['lulaeoptmeubrasildevolta', 'lulasim', 'lulaeleitonoprimeiroturno', 'lulanoprimeiroturno', 'lulaeoptunindoobrasil', 'lulapresidente2022', 'lulapresidente13', 'lula13presidente']" 0.57 1 0
1547526845054214145 1657794126176  "['vamosjuntospelobrasil', 'brasilcomlula', 'lulapresidente', 'lulaestadista', 'lulainocente', 'lula1ºturno', 'lula13', 'lulajá']" 0.34 1 0
1547527146750545920 1657794198106  "['colunadofla', 'eleicoes2022', 'lulaeleitonoprimeiroturno', 'lulaeoptunindoobrasil', 'foraturco', 'eleicoes22', 'incendios']" 0.32 1 0
1547527827540656129 1657794360419  "['euapoiodanielsilveira', 'euapoiobolsonaro2022', 'lulaestimulaaviolencia', 'transparênciaeleiçõesjá', 'impeachmentalexandredemora', 'fechadocombolsonaro', 'chegadeativismojudicial', 'bolsonaroreeleito2022', 'bolsonaropresidenteate2026', 'barrosomentiroso']" 0.21 0 0
1547527860277186560 1657794368224  "['to', 'bolsonaroreeleitoem2022']" 0.27 -1 1
1547527994792722433 1657794400295  "['eleiçoes2022', 'globolixo', 'privatizapetrobras', 'bolsonaroreeleito2022', 'privatizacãodapetrobrasjá', 'bolsonaronoprimeiroturno', 'lulanuncamais']" 0.16 0 0
1547528025901862912 1657794407712  "['lulanuncamais', 'ptnuncamais']" 0.2 0 0
1547528244727107584 1657794459884  "['eleiçoes2022', 'globolixo', 'privatizapetrobras', 'bolsonaroreeleito2022', 'privatizacãodapetrobrasjá', 'bolsonaronoprimeiroturno', 'lulanuncamais']" 0.16 0 1
1547528402290229248 1657794497450  "['lulanacadeia', 'ptnuncamais']" 0.08 -1 1
1547528968684949504 1657794632489  "['bolsonaronoprimeiroturno', 'ptnuncamais']" 0.16 0 1
1547529460710313987 1657794749797 1547519202537398272 "['cpidoptepcc', 'cpidoaborto', 'cpidapetrobras', 'cpidonarcotrafico', 'bolsonaroreeleito2022', 'luladrao', 'ptcc']" 0.37333333333333335 -1 0
1547529968263041025 1657794870807  "['lulainrio', 'lulaeleitonoprimeiroturno', 'lulanoprimeiroturno', 'lulaeoptunindoobrasil', 'lula2022', 'esquerdasegueesquerda']" 0.27 1 0
1547530180603813888 1657794921433  "['cpidoptepcc', 'esquerdacriminosa']" 0.35 0 1
1547530223855583232 1657794931745  "['bolsonarogolpista', 'forabolsonaro', 'lulapresidente', 'lulaestadista', 'bolsonarogenocida', 'lula13', 'lulajá']" 0.34 1 0
1547530449194565634 1657794985470  "['tsevergonhanacional', 'lulaladrãonacadeia', 'stfvergonhanacional', 'bolsonaro', 'luladrao', 'bolsonaro22', 'tarcisiogovernadorsp2022']" 0.68 0 0
1547530662835527681 1657795036406  "['tsevergonhanacional', 'lulaladrãonacadeia', 'stfvergonhanacional', 'bolsonaro', 'luladrao', 'bolsonaro22', 'tarcisiogovernadorsp2022']" 0.68 0 0
